"","X","Length","Plant","Treatment","Germination","Lemur","GerminationDate","Date","Weight","Type"
"4041",4041,0.810930216216329,"Dragonfruit","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4042",4042,0.802001585472027,"Dragonfruit","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4043",4043,0.819779831493311,"Dragonfruit","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4044",4044,0.657520002916794,"Dragonfruit","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4045",4045,0.828551817566148,"Dragonfruit","Gut-passed",1,NA,"2023-04-21",NA,NA,"Captive"
"4046",4046,0.783901543828409,"Dragonfruit","Gut-passed",1,NA,"2023-04-21",NA,NA,"Captive"
"4047",4047,1.50629715351459,"Red Bell Pepper","Gut-passed",1,NA,"2023-04-05",NA,NA,"Captive"
"4048",4048,1.12492959698548,"Blackberry","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4049",4049,0.553885113226438,"Blackberry","Gut-passed",1,NA,"2023-04-12",NA,NA,"Captive"
"4050",4050,0.672944473242426,"Blackberry","Gut-passed",1,NA,"2023-04-12",NA,NA,"Captive"
"4051",4051,0.806475865866949,"Blackberry","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4052",4052,0.959350221334602,"Blackberry","Gut-passed",1,NA,"2023-04-12",NA,NA,"Captive"
"4053",4053,0.438254930931155,"Blackberry","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4054",4054,1.49065437644413,"Blackberry","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4055",4055,1.48839958405704,"Blackberry","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4056",4056,1.39624469197306,"Blackberry","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4057",4057,1.42791603581071,"Blackberry","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4058",4058,1.45861502269952,"Blackberry","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4059",4059,0.751416088683921,"Cranberry","Gut-passed, Washed",1,NA,"2023-04-12",NA,NA,"Captive"
"4060",4060,0.774727167552368,"Kiwi","Gut-passed, Washed",1,NA,"2023-04-05",NA,NA,"Captive"
"4061",4061,1.08518926833597,"Tomato","Gut-passed, Washed",1,NA,"2023-03-29",NA,NA,"Captive"
"4062",4062,0.815364813284194,"Cranberry","Gut-passed",1,NA,"2023-04-07",NA,NA,"Captive"
"4063",4063,0.783901543828409,"Cranberry","Gut-passed",1,NA,"2023-04-07",NA,NA,"Captive"
"4064",4064,0.717839793150317,"Cranberry","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4065",4065,0.871293365943419,"Cranberry","Gut-passed",1,NA,"2023-04-07",NA,NA,"Captive"
"4066",4066,0.916290731874155,"Cranberry","Gut-passed",1,NA,"2023-04-07",NA,NA,"Captive"
"4067",4067,0.932164081030445,"Cranberry","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4068",4068,0.779324876800998,"Cranberry","Gut-passed",1,NA,"2023-04-12",NA,NA,"Captive"
"4069",4069,0.867100487683383,"Cranberry","Gut-passed",1,NA,"2023-04-07",NA,NA,"Captive"
"4070",4070,1.14422279992016,"Blackberry","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4071",4071,0.78845736036427,"Kiwi","Gut-passed",0,NA,NA,NA,NA,"Captive"
"4072",4072,1.30833281965018,"Red Bell Pepper","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4073",4073,1.4655675420144,"Red Bell Pepper","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4074",4074,1.18478998490916,"Blackberry","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
"4075",4075,1.02245092770255,"Blackberry","Gut-passed, Washed",0,NA,NA,NA,NA,"Captive"
